sample_id,geochronid,analysis_document,group_id,spot_no,grain_spot,u238_ppm,th232_ppm,th232_u238,f204_pct,u238_pb206_ratio,u238_pb206_ratio_1sigma,pb207_pb206_ratio,pb207_pb206_ratio_1sigma,u238_pb206_star_ratio,u238_pb206_star_ratio_1sigma,pb207_star_pb206_star_ratio,pb207_star_pb206_star_ratio_1sigma,u238_pb206_star_date_ma,u238_pb206_star_date_1sigma_ma,pb207_star_pb206_star_date_ma,pb207_star_pb206_star_date_1sigma_ma,disc_pct
245105,245105.1,245105.1.pdf,I,3,3.1,88,69,0.78,-0.089,1.970,0.022,0.18099,0.00114,1.968,0.022,0.18179,0.00119,2648,25,2669,11,0.8
245105,245105.1,245105.1.pdf,I,2,2.1,80,48,0.59,0.000,1.905,0.023,0.18184,0.00123,1.905,0.023,0.18184,0.00123,2720,27,2670,11,-1.9
245105,245105.1,245105.1.pdf,I,10,9.1,112,78,0.69,0.261,2.004,0.019,0.18439,0.00093,2.009,0.019,0.18206,0.00105,2604,21,2672,10,2.5
245105,245105.1,245105.1.pdf,I,5,5.1,98,43,0.44,0.071,2.080,0.021,0.18335,0.00101,2.082,0.021,0.18272,0.00105,2529,21,2678,9,5.6
245105,245105.1,245105.1.pdf,I,14,13.1,113,88,0.78,0.048,2.020,0.019,0.18316,0.00093,2.021,0.019,0.18273,0.00095,2592,21,2678,9,3.2
245115,245115.1,245115.1.pdf,I,22,12.2,88,55,0.63,-0.052,2.029,0.030,0.18130,0.00111,2.028,0.029,0.18177,0.00114,2584,32,2669,10,3.2
245115,245115.1,245115.1.pdf,I,30,24.1,96,64,0.67,0.074,1.996,0.028,0.18258,0.00103,1.998,0.028,0.18192,0.00107,2616,31,2671,10,2.0
245115,245115.1,245115.1.pdf,I,8,8.1,86,30,0.35,0.180,1.947,0.028,0.18376,0.00128,1.950,0.028,0.18215,0.00140,2668,31,2673,13,0.2
245115,245115.1,245115.1.pdf,I,14,14.1,72,33,0.46,0.142,1.951,0.030,0.18350,0.00142,1.954,0.030,0.18224,0.00153,2664,34,2673,14,0.3
245115,245115.1,245115.1.pdf,I,1,1.1,60,17,0.28,0.062,2.003,0.031,0.18280,0.00148,2.004,0.031,0.18225,0.00153,2610,34,2673,14,2.4
245115,245115.1,245115.1.pdf,I,31,7.2,70,36,0.52,0.025,1.908,0.030,0.18253,0.00133,1.908,0.030,0.18230,0.00135,2716,35,2674,12,-1.6
245115,245115.1,245115.1.pdf,I,5,5.1,86,54,0.63,0.044,1.961,0.028,0.18351,0.00126,1.962,0.028,0.18311,0.00129,2656,31,2681,12,1.0
245115,245115.1,245115.1.pdf,I,6,6.1,86,48,0.56,0.042,1.966,0.027,0.18366,0.00123,1.966,0.027,0.18328,0.00126,2650,31,2683,11,1.2
245115,245115.1,245115.1.pdf,I,12,12.1,181,68,0.37,0.032,1.972,0.023,0.18369,0.00089,1.972,0.023,0.18340,0.00090,2644,26,2684,8,1.5
245115,245115.1,245115.1.pdf,I,16,15.2,77,45,0.58,-0.024,1.911,0.028,0.18318,0.00132,1.911,0.028,0.18340,0.00134,2713,33,2684,12,-1.1
245115,245115.1,245115.1.pdf,I,15,15.1,104,60,0.58,0.113,1.975,0.027,0.18470,0.00117,1.978,0.027,0.18370,0.00124,2638,29,2687,11,1.8
245115,245115.1,245115.1.pdf,I,21,20.1,77,58,0.75,0.120,2.000,0.030,0.18500,0.00120,2.002,0.030,0.18393,0.00128,2612,33,2689,12,2.9
245115,245115.1,245115.1.pdf,I,27,4.2,32,7,0.23,0.000,1.994,0.038,0.18405,0.00186,1.994,0.038,0.18405,0.00186,2620,42,2690,17,2.6
245115,245115.1,245115.1.pdf,I,7,7.1,133,91,0.69,-0.043,1.948,0.025,0.18436,0.00102,1.947,0.025,0.18474,0.00104,2672,28,2696,9,0.9
245115,245115.1,245115.1.pdf,I,32,2.2,96,29,0.30,0.145,2.013,0.029,0.18628,0.00109,2.015,0.029,0.18498,0.00118,2597,31,2698,11,3.7
245115,245115.1,245115.1.pdf,I,28,22.1,132,89,0.68,0.045,1.990,0.027,0.18544,0.00091,1.990,0.027,0.18504,0.00093,2624,30,2699,8,2.8
245115,245115.1,245115.1.pdf,I,25,18.2,68,39,0.58,-0.022,1.999,0.030,0.18537,0.00126,1.998,0.030,0.18557,0.00128,2616,33,2703,11,3.2
245115,245115.1,245115.1.pdf,I,19,18.1,78,43,0.55,-0.023,1.983,0.029,0.18598,0.00131,1.983,0.029,0.18618,0.00133,2633,31,2709,12,2.8
245115,245115.1,245115.1.pdf,I,2,2.1,115,44,0.39,0.089,1.945,0.025,0.18737,0.00106,1.947,0.025,0.18657,0.00111,2672,28,2712,10,1.5
245115,245115.1,245115.1.pdf,P,4,4.1,64,20,0.31,0.164,2.002,0.030,0.18043,0.00138,2.005,0.030,0.17896,0.00151,2608,32,2643,14,1.3
245115,245115.1,245115.1.pdf,P,18,17.1,103,35,0.34,0.087,1.993,0.026,0.18039,0.00110,1.995,0.026,0.17962,0.00115,2620,29,2649,11,1.1
245115,245115.1,245115.1.pdf,P,17,16.1,48,14,0.30,0.150,1.988,0.033,0.18186,0.00265,1.991,0.033,0.18052,0.00273,2623,36,2658,25,1.3
245115,245115.1,245115.1.pdf,P,23,21.1,43,23,0.54,0.033,1.958,0.034,0.18088,0.00152,1.959,0.034,0.18058,0.00155,2659,38,2658,14,0.0
245115,245115.1,245115.1.pdf,P,29,23.1,79,34,0.43,0.020,1.970,0.029,0.18103,0.00118,1.970,0.029,0.18085,0.00120,2646,33,2661,11,0.5
245115,245115.1,245115.1.pdf,P,20,19.1,46,19,0.41,-0.126,1.985,0.034,0.17974,0.00171,1.982,0.034,0.18086,0.00183,2633,38,2661,17,1.0
245115,245115.1,245115.1.pdf,P,10,10.1,168,109,0.65,0.034,2.032,0.024,0.18123,0.00090,2.033,0.024,0.18093,0.00091,2579,26,2661,8,3.1
245115,245115.1,245115.1.pdf,P,9,9.1,85,42,0.50,0.000,2.034,0.029,0.18136,0.00133,2.034,0.029,0.18136,0.00133,2578,31,2665,12,3.3
245115,245115.1,245115.1.pdf,P,11,11.1,103,86,0.84,0.036,2.042,0.028,0.18201,0.00113,2.043,0.028,0.18169,0.00116,2569,30,2668,11,3.7
245115,245115.1,245115.1.pdf,P,3,3.1,68,40,0.59,0.000,1.913,0.029,0.18171,0.00135,1.913,0.029,0.18171,0.00135,2711,33,2669,12,-1.6
245115,245115.1,245115.1.pdf,D,26,19.2,31,9,0.30,0.173,1.819,0.037,0.18280,0.00202,1.822,0.037,0.18126,0.00222,2820,47,2664,20,-5.8
245115,245115.1,245115.1.pdf,D,24,16.2,34,11,0.32,-0.046,2.085,0.038,0.18169,0.00180,2.084,0.038,0.18210,0.00185,2527,39,2672,17,5.4
245115,245115.1,245115.1.pdf,D,13,13.1,74,1,0.01,0.133,1.963,0.029,0.20239,0.00150,1.966,0.029,0.20121,0.00159,2651,33,2836,13,6.5
245122,245122.1,245122.1.pdf,I,13,13.1,337,306,0.91,0.023,1.978,0.030,0.18426,0.00065,1.979,0.030,0.18405,0.00066,2637,34,2690,6,2.0
245122,245122.1,245122.1.pdf,I,16,16.1,431,175,0.41,0.023,2.023,0.030,0.18473,0.00059,2.023,0.030,0.18452,0.00060,2589,33,2694,5,3.9
245122,245122.1,245122.1.pdf,I,3,3.1,126,120,0.95,-0.016,2.011,0.034,0.18439,0.00107,2.011,0.034,0.18453,0.00108,2602,37,2694,10,3.4
245122,245122.1,245122.1.pdf,I,8,8.1,337,147,0.43,0.019,2.057,0.031,0.18484,0.00068,2.057,0.031,0.18467,0.00069,2554,33,2695,6,5.3
245122,245122.1,245122.1.pdf,I,26,7.2,652,298,0.46,0.023,1.975,0.014,0.18510,0.00042,1.975,0.014,0.18490,0.00043,2641,16,2697,4,2.1
245122,245122.1,245122.1.pdf,I,15,15.1,271,147,0.54,0.057,2.016,0.031,0.18559,0.00078,2.017,0.031,0.18509,0.00080,2596,34,2699,7,3.8
245122,245122.1,245122.1.pdf,I,25,4.2,402,352,0.88,0.000,2.100,0.016,0.18509,0.00053,2.100,0.016,0.18509,0.00053,2510,16,2699,5,7.0
245122,245122.1,245122.1.pdf,I,19,19.1,383,75,0.20,-0.004,1.977,0.015,0.18556,0.00055,1.977,0.015,0.18559,0.00055,2639,17,2704,5,2.4
245122,245122.1,245122.1.pdf,I,11,11.1,677,327,0.48,0.014,1.935,0.028,0.18622,0.00052,1.935,0.028,0.18609,0.00052,2686,33,2708,5,0.8
245122,245122.1,245122.1.pdf,I,23,9.2,267,181,0.68,0.027,2.035,0.016,0.18637,0.00065,2.036,0.016,0.18612,0.00066,2576,18,2708,6,4.9
245122,245122.1,245122.1.pdf,I,14,14.1,507,79,0.16,0.012,1.968,0.029,0.18629,0.00056,1.969,0.029,0.18618,0.00056,2648,33,2709,5,2.2
245122,245122.1,245122.1.pdf,I,7,7.1,302,173,0.57,0.041,2.008,0.031,0.18734,0.00072,2.009,0.031,0.18698,0.00073,2604,34,2716,6,4.1
245122,245122.1,245122.1.pdf,P,10,10.1,554,235,0.42,0.058,2.147,0.032,0.17825,0.00052,2.148,0.032,0.17773,0.00054,2464,31,2632,5,6.4
245122,245122.1,245122.1.pdf,P,18,18.1,798,734,0.92,0.006,2.135,0.031,0.17793,0.00045,2.135,0.031,0.17788,0.00046,2476,31,2633,4,6.0
245122,245122.1,245122.1.pdf,P,24,14.2,589,175,0.30,0.015,2.032,0.015,0.18008,0.00046,2.032,0.015,0.17995,0.00046,2579,16,2652,4,2.8
245122,245122.1,245122.1.pdf,P,9,9.1,495,247,0.50,0.004,2.058,0.031,0.18220,0.00054,2.058,0.031,0.18216,0.00054,2553,32,2673,5,4.5
245122,245122.1,245122.1.pdf,P,4,4.1,609,340,0.56,0.031,2.018,0.030,0.18311,0.00048,2.019,0.030,0.18283,0.00049,2594,32,2679,4,3.2
245122,245122.1,245122.1.pdf,P,2,2.1,567,287,0.51,0.014,1.992,0.029,0.18301,0.00051,1.992,0.029,0.18289,0.00052,2623,33,2679,5,2.1
245122,245122.1,245122.1.pdf,P,5,5.1,265,138,0.52,0.037,1.973,0.030,0.18404,0.00074,1.974,0.030,0.18371,0.00075,2642,34,2687,7,1.7
245122,245122.1,245122.1.pdf,P,1,1.1,505,312,0.62,0.107,2.006,0.030,0.18467,0.00056,2.009,0.030,0.18371,0.00059,2605,33,2687,5,3.1
245122,245122.1,245122.1.pdf,D,12,12.1,2002,230,0.11,0.014,3.128,0.045,0.12478,0.00050,3.129,0.045,0.12466,0.00050,1788,23,2024,7,11.7
245122,245122.1,245122.1.pdf,D,6,6.1,2031,795,0.39,0.028,2.719,0.039,0.14092,0.00050,2.720,0.039,0.14066,0.00050,2018,25,2235,6,9.7
245122,245122.1,245122.1.pdf,D,17,17.1,1676,511,0.31,0.141,2.898,0.043,0.14288,0.00033,2.902,0.043,0.14163,0.00036,1909,25,2247,4,15.1
245122,245122.1,245122.1.pdf,D,20,20.1,927,392,0.42,0.042,2.592,0.022,0.15490,0.00126,2.593,0.022,0.15453,0.00126,2103,16,2397,14,12.3
245122,245122.1,245122.1.pdf,D,21,21.1,868,505,0.58,0.015,2.336,0.016,0.16597,0.00035,2.336,0.016,0.16583,0.00036,2297,14,2516,4,8.7
245122,245122.1,245122.1.pdf,D,22,22.1,706,480,0.68,0.005,2.437,0.017,0.16966,0.00039,2.437,0.017,0.16962,0.00039,2216,13,2554,4,13.2
245127,245127.1,245127.1.pdf,I,4,4.1,300,487,1.62,0.082,1.943,0.021,0.18291,0.00065,1.945,0.021,0.18218,0.00068,2675,24,2673,6,-0.1
245127,245127.1,245127.1.pdf,I,1,1.1,175,223,1.27,0.030,2.041,0.033,0.18256,0.00084,2.042,0.034,0.18230,0.00085,2570,35,2674,8,3.9
245127,245127.1,245127.1.pdf,I,2,2.1,388,711,1.83,0.022,1.990,0.021,0.18277,0.00057,1.991,0.021,0.18258,0.00057,2624,23,2676,5,2.0
245127,245127.1,245127.1.pdf,I,14,14.1,188,242,1.29,-0.011,2.015,0.024,0.18296,0.00088,2.015,0.024,0.18305,0.00089,2598,25,2681,8,3.1
245127,245127.1,245127.1.pdf,I,9,9.1,179,140,0.78,0.072,1.993,0.023,0.18371,0.00086,1.994,0.023,0.18307,0.00090,2620,26,2681,8,2.3
245127,245127.1,245127.1.pdf,I,10,10.1,211,190,0.90,0.080,2.007,0.023,0.18379,0.00080,2.009,0.023,0.18307,0.00084,2604,25,2681,8,2.9
245127,245127.1,245127.1.pdf,I,6,6.1,280,428,1.53,0.021,2.015,0.022,0.18330,0.00071,2.016,0.022,0.18312,0.00071,2597,24,2681,6,3.1
245127,245127.1,245127.1.pdf,I,11,11.1,285,259,0.91,0.054,2.004,0.022,0.18371,0.00070,2.006,0.022,0.18323,0.00072,2608,24,2682,7,2.8
245127,245127.1,245127.1.pdf,I,13,13.1,152,235,1.54,0.066,1.910,0.024,0.18397,0.00098,1.912,0.024,0.18338,0.00102,2713,28,2684,9,-1.1
245127,245127.1,245127.1.pdf,I,5,5.1,272,271,1.00,0.000,1.971,0.021,0.18341,0.00068,1.971,0.021,0.18341,0.00068,2645,24,2684,6,1.4
245127,245127.1,245127.1.pdf,I,8,8.1,166,232,1.40,0.044,2.018,0.024,0.18389,0.00089,2.019,0.024,0.18350,0.00092,2594,26,2685,8,3.4
245127,245127.1,245127.1.pdf,I,7,7.1,282,286,1.02,0.051,1.982,0.021,0.18403,0.00069,1.983,0.021,0.18357,0.00071,2632,24,2685,6,2.0
245127,245127.1,245127.1.pdf,I,16,16.1,151,199,1.32,0.013,1.933,0.024,0.18379,0.00098,1.934,0.024,0.18367,0.00099,2687,28,2686,9,0.0
245127,245127.1,245127.1.pdf,I,12,12.1,325,651,2.01,0.028,2.027,0.022,0.18405,0.00064,2.028,0.022,0.18380,0.00065,2585,23,2688,6,3.8
245127,245127.1,245127.1.pdf,I,15,15.1,310,278,0.90,0.019,1.956,0.021,0.18415,0.00068,1.957,0.021,0.18398,0.00069,2661,24,2689,6,1.0
245127,245127.1,245127.1.pdf,P,3,3.1,385,670,1.74,0.163,1.952,0.020,0.18240,0.00055,1.955,0.020,0.18095,0.00061,2663,23,2662,6,-0.1
248205,248205.1,248205.1.pdf,Y,59,59.1,610,818,1.34,0.000,2.031,0.018,0.17666,0.00051,2.031,0.018,0.17666,0.00051,2581,20,2622,5,1.6
248205,248205.1,248205.1.pdf,S,3,3.1,304,250,0.82,0.040,2.006,0.018,0.18026,0.00076,2.007,0.018,0.17990,0.00078,2607,20,2652,7,1.7
248205,248205.1,248205.1.pdf,S,70,70.1,388,398,1.03,0.023,1.947,0.019,0.18049,0.00066,1.947,0.019,0.18028,0.00067,2672,22,2656,6,-0.6
248205,248205.1,248205.1.pdf,S,39,39.1,407,429,1.05,-0.013,2.014,0.017,0.18070,0.00069,2.014,0.017,0.18082,0.00070,2599,19,2660,6,2.3
248205,248205.1,248205.1.pdf,S,63,63.1,190,122,0.64,0.022,1.973,0.022,0.18109,0.00091,1.974,0.022,0.18089,0.00092,2642,24,2661,8,0.7
248205,248205.1,248205.1.pdf,S,29,29.1,348,306,0.88,0.036,2.002,0.018,0.18122,0.00074,2.002,0.018,0.18090,0.00075,2611,19,2661,7,1.9
248205,248205.1,248205.1.pdf,S,28,28.1,242,255,1.05,0.011,1.971,0.031,0.18105,0.00088,1.971,0.031,0.18096,0.00088,2645,35,2662,8,0.6
248205,248205.1,248205.1.pdf,S,58,58.1,362,297,0.82,0.013,1.985,0.019,0.18108,0.00069,1.985,0.019,0.18097,0.00069,2630,21,2662,6,1.2
248205,248205.1,248205.1.pdf,S,34,34.1,221,226,1.02,0.058,1.979,0.020,0.18160,0.00093,1.980,0.020,0.18108,0.00096,2636,22,2663,9,1.0
248205,248205.1,248205.1.pdf,S,5,5.1,269,233,0.87,-0.027,1.949,0.018,0.18095,0.00081,1.948,0.018,0.18119,0.00083,2671,21,2664,8,-0.3
248205,248205.1,248205.1.pdf,S,78,78.1,375,326,0.87,-0.006,2.010,0.019,0.18122,0.00066,2.010,0.019,0.18127,0.00066,2603,21,2665,6,2.3
248205,248205.1,248205.1.pdf,S,17,17.1,366,418,1.14,0.020,1.973,0.017,0.18151,0.00071,1.973,0.017,0.18133,0.00071,2643,19,2665,7,0.8
248205,248205.1,248205.1.pdf,S,51,51.1,316,324,1.02,0.063,1.943,0.020,0.18194,0.00077,1.945,0.020,0.18137,0.00079,2675,23,2665,7,-0.4
248205,248205.1,248205.1.pdf,S,20,20.1,245,244,1.00,-0.010,1.977,0.019,0.18127,0.00087,1.977,0.019,0.18136,0.00087,2639,21,2665,8,1.0
248205,248205.1,248205.1.pdf,S,8,8.1,369,365,0.99,0.007,1.964,0.017,0.18143,0.00070,1.964,0.017,0.18137,0.00070,2653,19,2666,6,0.5
248205,248205.1,248205.1.pdf,S,49,49.1,389,376,0.97,0.000,1.940,0.019,0.18141,0.00067,1.940,0.019,0.18141,0.00067,2680,22,2666,6,-0.5
248205,248205.1,248205.1.pdf,S,54,54.1,178,187,1.05,0.027,1.948,0.023,0.18173,0.00100,1.948,0.023,0.18149,0.00101,2671,26,2667,9,-0.2
248205,248205.1,248205.1.pdf,S,19,19.1,438,453,1.03,0.023,1.969,0.017,0.18170,0.00066,1.970,0.017,0.18149,0.00067,2647,19,2667,6,0.7
248205,248205.1,248205.1.pdf,S,41,41.1,340,310,0.91,-0.025,1.955,0.019,0.18129,0.00068,1.954,0.019,0.18151,0.00069,2664,22,2667,6,0.1
248205,248205.1,248205.1.pdf,S,6,6.1,314,350,1.11,0.000,1.984,0.018,0.18151,0.00074,1.984,0.018,0.18151,0.00074,2631,20,2667,7,1.3
248205,248205.1,248205.1.pdf,S,77,77.1,506,607,1.20,0.000,1.982,0.018,0.18159,0.00056,1.982,0.018,0.18159,0.00056,2633,20,2667,5,1.3
248205,248205.1,248205.1.pdf,S,35,35.1,204,120,0.59,0.000,1.995,0.021,0.18167,0.00096,1.995,0.021,0.18167,0.00096,2619,23,2668,9,1.8
248205,248205.1,248205.1.pdf,S,52,52.1,339,193,0.57,0.030,1.911,0.019,0.18199,0.00130,1.911,0.019,0.18172,0.00131,2713,23,2669,12,-1.7
248205,248205.1,248205.1.pdf,S,1,1.1,156,87,0.56,0.062,1.955,0.022,0.18229,0.00107,1.957,0.022,0.18174,0.00111,2661,25,2669,10,0.3
248205,248205.1,248205.1.pdf,S,33,33.1,312,192,0.61,0.041,2.001,0.018,0.18211,0.00078,2.002,0.018,0.18174,0.00080,2612,20,2669,7,2.1
248205,248205.1,248205.1.pdf,S,76,76.1,489,382,0.78,0.004,1.996,0.019,0.18181,0.00058,1.996,0.019,0.18177,0.00058,2618,20,2669,5,1.9
248205,248205.1,248205.1.pdf,S,30,30.1,490,516,1.05,-0.010,1.943,0.016,0.18172,0.00062,1.943,0.016,0.18181,0.00063,2677,18,2670,6,-0.3
248205,248205.1,248205.1.pdf,S,42,42.1,420,430,1.02,0.043,2.005,0.019,0.18234,0.00060,2.006,0.019,0.18195,0.00061,2608,21,2671,6,2.4
248205,248205.1,248205.1.pdf,S,12,12.1,273,278,1.02,0.000,1.983,0.019,0.18202,0.00082,1.983,0.019,0.18202,0.00082,2633,21,2671,7,1.5
248205,248205.1,248205.1.pdf,S,2,2.1,350,342,0.98,0.007,1.952,0.017,0.18212,0.00072,1.953,0.017,0.18206,0.00072,2666,20,2672,7,0.2
248205,248205.1,248205.1.pdf,S,25,25.1,284,322,1.14,0.046,1.976,0.019,0.18250,0.00083,1.977,0.019,0.18209,0.00085,2639,21,2672,8,1.3
248205,248205.1,248205.1.pdf,S,47,47.1,237,271,1.15,0.036,2.003,0.021,0.18246,0.00082,2.003,0.021,0.18214,0.00083,2610,23,2673,8,2.3
248205,248205.1,248205.1.pdf,S,75,75.1,434,461,1.06,0.005,2.007,0.019,0.18219,0.00059,2.007,0.019,0.18215,0.00059,2606,20,2673,5,2.5
248205,248205.1,248205.1.pdf,S,32,32.1,400,405,1.01,0.000,1.967,0.017,0.18219,0.00067,1.967,0.017,0.18219,0.00067,2650,19,2673,6,0.9
248205,248205.1,248205.1.pdf,S,10,10.1,343,292,0.85,0.014,1.975,0.017,0.18234,0.00073,1.975,0.017,0.18222,0.00074,2641,19,2673,7,1.2
248205,248205.1,248205.1.pdf,S,66,66.1,394,391,0.99,0.005,2.008,0.019,0.18234,0.00064,2.008,0.019,0.18229,0.00064,2605,21,2674,6,2.6
248205,248205.1,248205.1.pdf,S,27,27.1,349,317,0.91,0.015,2.008,0.018,0.18246,0.00074,2.009,0.018,0.18233,0.00075,2605,19,2674,7,2.6
248205,248205.1,248205.1.pdf,S,65,65.1,410,407,0.99,0.000,1.975,0.019,0.18236,0.00064,1.975,0.019,0.18236,0.00064,2642,21,2675,6,1.2
248205,248205.1,248205.1.pdf,S,43,43.1,394,343,0.87,0.011,1.989,0.019,0.18247,0.00065,1.989,0.019,0.18237,0.00065,2625,21,2675,6,1.8
248205,248205.1,248205.1.pdf,S,23,23.1,299,250,0.83,0.032,1.989,0.018,0.18269,0.00133,1.989,0.018,0.18241,0.00134,2626,20,2675,12,1.8
248205,248205.1,248205.1.pdf,S,60,60.1,229,127,0.56,0.055,1.937,0.034,0.18304,0.00090,1.938,0.034,0.18255,0.00093,2682,38,2676,8,-0.2
248205,248205.1,248205.1.pdf,S,79,79.1,424,440,1.04,0.026,1.960,0.019,0.18288,0.00063,1.960,0.019,0.18265,0.00064,2657,21,2677,6,0.7
248205,248205.1,248205.1.pdf,S,7,7.1,415,297,0.71,0.000,1.979,0.017,0.18274,0.00067,1.979,0.017,0.18274,0.00067,2636,19,2678,6,1.6
248205,248205.1,248205.1.pdf,S,9,9.1,291,291,1.00,0.000,1.974,0.018,0.18277,0.00080,1.974,0.018,0.18277,0.00080,2642,20,2678,7,1.4
248205,248205.1,248205.1.pdf,S,13,13.1,267,255,0.95,0.000,1.988,0.019,0.18300,0.00136,1.988,0.019,0.18300,0.00136,2627,21,2680,12,2.0
248205,248205.1,248205.1.pdf,S,67,67.1,199,191,0.96,0.000,1.929,0.023,0.18305,0.00203,1.929,0.023,0.18305,0.00203,2693,27,2681,18,-0.5
248205,248205.1,248205.1.pdf,S,14,14.1,205,126,0.62,0.040,1.681,0.017,0.22824,0.00242,1.682,0.017,0.22789,0.00243,3008,25,3037,17,0.9
248205,248205.1,248205.1.pdf,S,74,74.1,149,115,0.77,0.023,1.677,0.020,0.22818,0.00112,1.678,0.020,0.22797,0.00113,3014,29,3038,8,0.8
248205,248205.1,248205.1.pdf,S,40,40.1,393,308,0.78,0.035,1.683,0.015,0.24396,0.00080,1.684,0.015,0.24365,0.00080,3005,21,3144,5,4.4
248205,248205.1,248205.1.pdf,S,46,46.1,296,288,0.98,0.037,1.685,0.017,0.24450,0.00081,1.686,0.017,0.24417,0.00082,3003,24,3147,5,4.6
248205,248205.1,248205.1.pdf,S,24,24.1,136,103,0.76,0.044,1.625,0.019,0.24494,0.00133,1.626,0.020,0.24455,0.00135,3090,30,3150,9,1.9
248205,248205.1,248205.1.pdf,S,73,73.1,113,101,0.89,0.000,1.591,0.032,0.24662,0.00135,1.591,0.032,0.24662,0.00135,3144,50,3163,9,0.6
248205,248205.1,248205.1.pdf,S,22,22.1,325,81,0.25,0.046,1.598,0.014,0.24748,0.00085,1.598,0.014,0.24708,0.00086,3133,23,3166,6,1.1
248205,248205.1,248205.1.pdf,S,57,57.1,344,322,0.94,0.014,1.619,0.016,0.24721,0.00077,1.620,0.016,0.24709,0.00077,3100,25,3166,5,2.1
248205,248205.1,248205.1.pdf,S,38,38.1,151,167,1.11,0.013,1.606,0.019,0.24733,0.00126,1.606,0.019,0.24722,0.00127,3120,29,3167,8,1.5
248205,248205.1,248205.1.pdf,S,15,15.1,194,70,0.36,0.000,1.569,0.017,0.24793,0.00109,1.569,0.017,0.24793,0.00109,3178,28,3172,7,-0.2
248205,248205.1,248205.1.pdf,S,61,61.1,74,88,1.19,-0.022,1.633,0.024,0.24777,0.00168,1.632,0.024,0.24796,0.00169,3080,36,3172,11,2.9
248205,248205.1,248205.1.pdf,S,80,80.1,262,185,0.71,0.000,1.561,0.016,0.25767,0.00094,1.561,0.016,0.25767,0.00094,3191,27,3233,6,1.3
248205,248205.1,248205.1.pdf,S,48,48.1,196,90,0.46,0.027,1.542,0.017,0.26102,0.00111,1.542,0.017,0.26079,0.00112,3222,29,3252,7,0.9
248205,248205.1,248205.1.pdf,S,36,36.1,205,152,0.74,0.034,1.582,0.016,0.26130,0.00108,1.583,0.016,0.26100,0.00109,3157,26,3253,7,3.0
248205,248205.1,248205.1.pdf,S,53,53.1,310,228,0.73,0.005,1.548,0.016,0.26133,0.00084,1.548,0.016,0.26129,0.00084,3212,26,3255,5,1.3
248205,248205.1,248205.1.pdf,S,68,68.1,201,88,0.44,0.044,1.562,0.017,0.26288,0.00101,1.563,0.017,0.26249,0.00102,3188,28,3262,6,2.3
248205,248205.1,248205.1.pdf,S,45,45.1,226,145,0.64,0.059,1.596,0.017,0.26460,0.00092,1.596,0.017,0.26409,0.00093,3135,26,3271,6,4.2
248205,248205.1,248205.1.pdf,S,55,55.1,114,89,0.78,0.062,1.565,0.020,0.26550,0.00131,1.566,0.020,0.26496,0.00134,3183,32,3277,8,2.9
248205,248205.1,248205.1.pdf,S,72,72.1,169,93,0.55,0.034,1.552,0.017,0.26565,0.00179,1.552,0.017,0.26536,0.00180,3205,29,3279,11,2.2
248205,248205.1,248205.1.pdf,S,50,50.1,333,182,0.55,0.024,1.472,0.015,0.26562,0.00084,1.473,0.015,0.26540,0.00085,3341,27,3279,5,-1.9
248205,248205.1,248205.1.pdf,S,4,4.1,82,28,0.35,0.081,1.558,0.022,0.26733,0.00168,1.559,0.022,0.26663,0.00172,3195,36,3286,10,2.8
248205,248205.1,248205.1.pdf,S,11,11.1,100,70,0.70,-0.051,1.476,0.020,0.27036,0.00156,1.475,0.020,0.27080,0.00158,3336,35,3311,9,-0.8
248205,248205.1,248205.1.pdf,S,26,26.1,198,133,0.67,-0.017,1.524,0.016,0.27111,0.00114,1.524,0.016,0.27126,0.00114,3252,27,3313,7,1.9
248205,248205.1,248205.1.pdf,S,64,64.1,249,207,0.83,-0.006,1.482,0.016,0.27189,0.00097,1.482,0.016,0.27194,0.00097,3324,28,3317,6,-0.2
248205,248205.1,248205.1.pdf,S,44,44.1,96,65,0.68,0.045,1.580,0.021,0.27254,0.00149,1.580,0.021,0.27215,0.00151,3160,34,3318,9,4.8
248205,248205.1,248205.1.pdf,S,21,21.1,315,43,0.14,-0.027,1.515,0.014,0.27255,0.00090,1.514,0.014,0.27279,0.00091,3269,24,3322,5,1.6
248205,248205.1,248205.1.pdf,S,69,69.1,155,53,0.34,0.010,1.512,0.018,0.27442,0.00122,1.512,0.018,0.27433,0.00122,3272,31,3331,7,1.8
248205,248205.1,248205.1.pdf,S,16,16.1,302,147,0.49,0.023,1.484,0.014,0.27519,0.00094,1.484,0.014,0.27499,0.00094,3321,24,3335,5,0.4
248205,248205.1,248205.1.pdf,S,18,18.1,100,37,0.37,-0.034,1.507,0.020,0.27728,0.00161,1.507,0.020,0.27758,0.00162,3282,34,3349,9,2.0
248205,248205.1,248205.1.pdf,S,71,71.1,88,41,0.47,0.030,1.497,0.020,0.27902,0.00153,1.497,0.020,0.27876,0.00154,3298,36,3356,9,1.7
248205,248205.1,248205.1.pdf,S,62,62.1,153,69,0.45,0.063,1.469,0.017,0.27972,0.00119,1.470,0.017,0.27918,0.00121,3345,31,3358,7,0.4
248205,248205.1,248205.1.pdf,S,37,37.1,91,31,0.34,0.019,1.459,0.021,0.28563,0.00174,1.459,0.021,0.28547,0.00175,3365,38,3393,10,0.8
