sample_id,geochronid,analysis_document,parser_type,raw_row_text,group_id,spot_no,grain_spot,u238_ppm,th232_ppm,th232_u238,f204_pct,u238_pb206_ratio,u238_pb206_ratio_1sigma,pb207_pb206_ratio,pb207_pb206_ratio_1sigma,u238_pb206_star_ratio,u238_pb206_star_ratio_1sigma,pb207_star_pb206_star_ratio,pb207_star_pb206_star_ratio_1sigma,u238_pb206_star_date_ma,u238_pb206_star_date_1sigma_ma,pb207_star_pb206_star_date_ma,pb207_star_pb206_star_date_1sigma_ma,disc_pct
222712,222712.1,222712.1.pdf,STRICT_20COL,S         5      5.1       407     181       0.45      0.057    1.935     0.018    0.18940       0.00082   1.936    0.018    0.18890     0.00084   2685     21     2733     7        1.7,S,5,5.1,407,181,0.45,0.057,1.935,0.018,0.18940,0.00082,1.936,0.018,0.18890,0.00084,2685,21,2733,7,1.7
222712,222712.1,222712.1.pdf,STRICT_20COL,S         13    13.1      1038     776       0.75      0.047    1.921     0.015    0.18941       0.00150   1.922    0.015    0.18899     0.00151   2701     18     2733     13       1.2,S,13,13.1,1038,776,0.75,0.047,1.921,0.015,0.18941,0.00150,1.922,0.015,0.18899,0.00151,2701,18,2733,13,1.2
222712,222712.1,222712.1.pdf,STRICT_20COL,S         15    15.1       486     265       0.55      0.014    1.959     0.018    0.18913       0.00075   1.960    0.018    0.18901     0.00076   2658     20     2734     7        2.8,S,15,15.1,486,265,0.55,0.014,1.959,0.018,0.18913,0.00075,1.960,0.018,0.18901,0.00076,2658,20,2734,7,2.8
222712,222712.1,222712.1.pdf,STRICT_20COL,S         21    21.1       679     508       0.75      -0.005   1.922     0.027    0.18903       0.00067   1.922    0.027    0.18907     0.00067   2700     32     2734     6        1.2,S,21,21.1,679,508,0.75,-0.005,1.922,0.027,0.18903,0.00067,1.922,0.027,0.18907,0.00067,2700,32,2734,6,1.2
222712,222712.1,222712.1.pdf,STRICT_20COL,S         7      7.1       944     647       0.69      0.014    1.930     0.015    0.18921       0.00055   1.931    0.015    0.18908     0.00055   2691     18     2734     5        1.6,S,7,7.1,944,647,0.69,0.014,1.930,0.015,0.18921,0.00055,1.931,0.015,0.18908,0.00055,2691,18,2734,5,1.6
222712,222712.1,222712.1.pdf,STRICT_20COL,S         6      6.1       466     257       0.55      0.037    1.922     0.017    0.18957       0.00141   1.922    0.017    0.18924     0.00142   2700     20     2736     12       1.3,S,6,6.1,466,257,0.55,0.037,1.922,0.017,0.18957,0.00141,1.922,0.017,0.18924,0.00142,2700,20,2736,12,1.3
222712,222712.1,222712.1.pdf,STRICT_20COL,S         4      4.1       810     528       0.65      0.021    1.937     0.022    0.18968       0.00060   1.937    0.022    0.18949     0.00061   2683     25     2738     5        2.0,S,4,4.1,810,528,0.65,0.021,1.937,0.022,0.18968,0.00060,1.937,0.022,0.18949,0.00061,2683,25,2738,5,2.0
222712,222712.1,222712.1.pdf,STRICT_20COL,S         10    10.1       801     523       0.65      0.010    1.954     0.016    0.18994       0.00064   1.954    0.016    0.18985     0.00064   2665     18     2741     6        2.8,S,10,10.1,801,523,0.65,0.010,1.954,0.016,0.18994,0.00064,1.954,0.016,0.18985,0.00064,2665,18,2741,6,2.8
222712,222712.1,222712.1.pdf,STRICT_20COL,S         14    14.1       782     491       0.63      0.020    1.955     0.016    0.19022       0.00066   1.955    0.016    0.19004     0.00066   2663     19     2743     6        2.9,S,14,14.1,782,491,0.63,0.020,1.955,0.016,0.19022,0.00066,1.955,0.016,0.19004,0.00066,2663,19,2743,6,2.9
222712,222712.1,222712.1.pdf,STRICT_20COL,S         3      3.1       375     177       0.47      0.000    1.998     0.019    0.19005       0.00087   1.998    0.019    0.19005     0.00087   2616     21     2743     8        4.6,S,3,3.1,375,177,0.47,0.000,1.998,0.019,0.19005,0.00087,1.998,0.019,0.19005,0.00087,2616,21,2743,8,4.6
222712,222712.1,222712.1.pdf,STRICT_20COL,S         8      8.1       685     375       0.55      0.026    1.909     0.016    0.19147       0.00066   1.910    0.016    0.19124     0.00067   2715     19     2753     6        1.4,S,8,8.1,685,375,0.55,0.026,1.909,0.016,0.19147,0.00066,1.910,0.016,0.19124,0.00067,2715,19,2753,6,1.4
222712,222712.1,222712.1.pdf,STRICT_20COL,S         1      1.1       803     616       0.77      0.064    1.842     0.031    0.19378       0.00058   1.843    0.031    0.19321     0.00060   2795     39     2770     5        -0.9,S,1,1.1,803,616,0.77,0.064,1.842,0.031,0.19378,0.00058,1.843,0.031,0.19321,0.00060,2795,39,2770,5,-0.9
222712,222712.1,222712.1.pdf,STRICT_20COL,S         18    18.1       795     519       0.65      0.020    1.728     0.014    0.19898       0.00061   1.728    0.014    0.19880     0.00062   2943     20     2816     5        -4.5,S,18,18.1,795,519,0.65,0.020,1.728,0.014,0.19898,0.00061,1.728,0.014,0.19880,0.00062,2943,20,2816,5,-4.5
222712,222712.1,222712.1.pdf,STRICT_20COL,P         2      2.1      2028    2573       1.27      0.082    2.126     0.016    0.17030       0.00098   2.128    0.016    0.16957     0.00099   2483     16     2553     10       2.7,P,2,2.1,2028,2573,1.27,0.082,2.126,0.016,0.17030,0.00098,2.128,0.016,0.16957,0.00099,2483,16,2553,10,2.7
222712,222712.1,222712.1.pdf,STRICT_20COL,D         19    19.1      1505    1619       1.08      1.508    2.045     0.015    0.19221       0.00047   2.076    0.016    0.17876     0.00076   2535     16     2641     7        4.0,D,19,19.1,1505,1619,1.08,1.508,2.045,0.015,0.19221,0.00047,2.076,0.016,0.17876,0.00076,2535,16,2641,7,4.0
222720,222720.1,222720.1.pdf,STRICT_20COL,I         2      2.1        34     348        10.09      0.058    1.926    0.042     0.18702       0.00215   1.927    0.042    0.18650    0.00222   2695     48     2712     20       0.6,I,2,2.1,34,348,10.09,0.058,1.926,0.042,0.18702,0.00215,1.927,0.042,0.18650,0.00222,2695,48,2712,20,0.6
222720,222720.1,222720.1.pdf,STRICT_20COL,I         17    16.1        81     215         2.66      0.391    1.916    0.031     0.19038       0.00155   1.923    0.031    0.18691    0.00182   2699     36     2715     16       0.6,I,17,16.1,81,215,2.66,0.391,1.916,0.031,0.19038,0.00155,1.923,0.031,0.18691,0.00182,2699,36,2715,16,0.6
222720,222720.1,222720.1.pdf,STRICT_20COL,I         3      3.1        60     154         2.59      0.338    1.974    0.035     0.18996       0.00177   1.981    0.035    0.18695    0.00204   2635     39     2716     18       3.0,I,3,3.1,60,154,2.59,0.338,1.974,0.035,0.18996,0.00177,1.981,0.035,0.18695,0.00204,2635,39,2716,18,3.0
222720,222720.1,222720.1.pdf,STRICT_20COL,I         5      5.1        6      122        18.97      0.346    1.940    0.099     0.19013       0.00520   1.947    0.099    0.18706    0.00606   2673     112    2717     53       1.6,I,5,5.1,6,122,18.97,0.346,1.940,0.099,0.19013,0.00520,1.947,0.099,0.18706,0.00606,2673,112,2717,53,1.6
222720,222720.1,222720.1.pdf,STRICT_20COL,I         1      1.1        53     101         1.90      0.000    1.816    0.033     0.18757       0.00174   1.816    0.033    0.18757    0.00174   2827     42     2721     15       -3.9,I,1,1.1,53,101,1.90,0.000,1.816,0.033,0.18757,0.00174,1.816,0.033,0.18757,0.00174,2827,42,2721,15,-3.9
222720,222720.1,222720.1.pdf,STRICT_20COL,I         20    19.1        15     112         7.69      -0.307   1.876    0.065     0.18517       0.00341   1.871    0.065    0.18790    0.00391   2761     78     2724     34       -1.4,I,20,19.1,15,112,7.69,-0.307,1.876,0.065,0.18517,0.00341,1.871,0.065,0.18790,0.00391,2761,78,2724,34,-1.4
222720,222720.1,222720.1.pdf,STRICT_20COL,I         14    13.1        63     49          0.78      -0.173   1.934    0.034     0.18640       0.00171   1.931    0.034    0.18793    0.00184   2690     39     2724     16       1.2,I,14,13.1,63,49,0.78,-0.173,1.934,0.034,0.18640,0.00171,1.931,0.034,0.18793,0.00184,2690,39,2724,16,1.2
222720,222720.1,222720.1.pdf,STRICT_20COL,I         4      4.1        63     95          1.51      0.036    1.895    0.034     0.18831       0.00174   1.895    0.034    0.18799    0.00177   2731     40     2725     16       -0.2,I,4,4.1,63,95,1.51,0.036,1.895,0.034,0.18831,0.00174,1.895,0.034,0.18799,0.00177,2731,40,2725,16,-0.2
222720,222720.1,222720.1.pdf,STRICT_20COL,I         16    15.1        59     107         1.81      0.000    1.934    0.035     0.18807       0.00178   1.934    0.035    0.18807    0.00178   2687     40     2725     16       1.4,I,16,15.1,59,107,1.81,0.000,1.934,0.035,0.18807,0.00178,1.934,0.035,0.18807,0.00178,2687,40,2725,16,1.4
222720,222720.1,222720.1.pdf,STRICT_20COL,I         21    20.1        18     488        27.86      0.670    2.025    0.063     0.19410       0.00328   2.038    0.063    0.18814    0.00426   2573     66     2726     37       5.6,I,21,20.1,18,488,27.86,0.670,2.025,0.063,0.19410,0.00328,2.038,0.063,0.18814,0.00426,2573,66,2726,37,5.6
222720,222720.1,222720.1.pdf,STRICT_20COL,I         8      7.1        73     88          1.21      -0.066   1.857    0.032     0.18757       0.00166   1.855    0.032    0.18816    0.00171   2779     39     2726     15       -1.9,I,8,7.1,73,88,1.21,-0.066,1.857,0.032,0.18757,0.00166,1.855,0.032,0.18816,0.00171,2779,39,2726,15,-1.9
222720,222720.1,222720.1.pdf,STRICT_20COL,I         12     11.1       89     182         2.05      0.097    1.901    0.029     0.18927       0.00220   1.903    0.030    0.18841    0.00224   2722     35     2728     20       0.2,I,12,11.1,89,182,2.05,0.097,1.901,0.029,0.18927,0.00220,1.903,0.030,0.18841,0.00224,2722,35,2728,20,0.2
222720,222720.1,222720.1.pdf,STRICT_20COL,I         13    12.1       122     37          0.31      0.000    1.953    0.041     0.18916       0.00133   1.953    0.041    0.18916    0.00133   2666     46     2735     12       2.5,I,13,12.1,122,37,0.31,0.000,1.953,0.041,0.18916,0.00133,1.953,0.041,0.18916,0.00133,2666,46,2735,12,2.5
222720,222720.1,222720.1.pdf,STRICT_20COL,I         11    10.1        78     60          0.77      0.189    2.042    0.033     0.19106       0.00154   2.046    0.033    0.18937    0.00167   2565     34     2737     15       6.3,I,11,10.1,78,60,0.77,0.189,2.042,0.033,0.19106,0.00154,2.046,0.033,0.18937,0.00167,2565,34,2737,15,6.3
222720,222720.1,222720.1.pdf,STRICT_20COL,I         22    21.1        50     129         2.60      -0.412   1.861    0.037     0.18755       0.00193   1.853    0.037    0.19122    0.00228   2782     45     2753     20       -1.1,I,22,21.1,50,129,2.60,-0.412,1.861,0.037,0.18755,0.00193,1.853,0.037,0.19122,0.00228,2782,45,2753,20,-1.1
222720,222720.1,222720.1.pdf,STRICT_20COL,I         10     9.1        67     96          1.45      -0.135   1.949    0.034     0.19041       0.00170   1.946    0.034    0.19161    0.00180   2673     38     2756     15       3.0,I,10,9.1,67,96,1.45,-0.135,1.949,0.034,0.19041,0.00170,1.946,0.034,0.19161,0.00180,2673,38,2756,15,3.0
222720,222720.1,222720.1.pdf,STRICT_20COL,I         9      8.1        30     442        14.74      -0.294   1.943    0.047     0.19086       0.00245   1.937    0.047    0.19347    0.00277   2683     53     2772     23       3.2,I,9,8.1,30,442,14.74,-0.294,1.943,0.047,0.19086,0.00245,1.937,0.047,0.19347,0.00277,2683,53,2772,23,3.2
222720,222720.1,222720.1.pdf,STRICT_20COL,P         7      6.1        12     119        10.00      0.886    1.980    0.071     0.18171       0.00357   1.997    0.072    0.17384    0.00507   2617     78     2595     49       -0.8,P,7,6.1,12,119,10.00,0.886,1.980,0.071,0.18171,0.00357,1.997,0.072,0.17384,0.00507,2617,78,2595,49,-0.8
222720,222720.1,222720.1.pdf,STRICT_20COL,D         19    18.1        13     435        33.69      1.765    1.954    0.071     0.19840       0.00400   1.989    0.074    0.18272    0.00672   2626     80     2678     61       1.9,D,19,18.1,13,435,33.69,1.765,1.954,0.071,0.19840,0.00400,1.989,0.074,0.18272,0.00672,2626,80,2678,61,1.9
222720,222720.1,222720.1.pdf,STRICT_20COL,D         6      5.2       251     683         2.72      0.465    6.224    0.194     0.18943       0.00137   6.253    0.195    0.18529    0.00163   956      28     2701     14       64.6,D,6,5.2,251,683,2.72,0.465,6.224,0.194,0.18943,0.00137,6.253,0.195,0.18529,0.00163,956,28,2701,14,64.6
222720,222720.1,222720.1.pdf,STRICT_20COL,D         15    14.1        8      220        26.22      -1.395   2.508    0.112     0.18592       0.00521   2.474    0.112    0.19830    0.00800   2189     84     2812     66       22.2,D,15,14.1,8,220,26.22,-1.395,2.508,0.112,0.18592,0.00521,2.474,0.112,0.19830,0.00800,2189,84,2812,66,22.2
222720,222720.1,222720.1.pdf,STRICT_20COL,D         18     17.1       10     247        24.77      1.311    2.333    0.095     0.21341       0.00799   2.364    0.098    0.20179    0.00968   2274     79     2841     78       19.9,D,18,17.1,10,247,24.77,1.311,2.333,0.095,0.21341,0.00799,2.364,0.098,0.20179,0.00968,2274,79,2841,78,19.9
222724,222724.1,222724.1.pdf,STRICT_20COL,I       1      1.1       124     135       1.09     0.207     2.051    0.024     0.17925      0.00116   2.056    0.024     0.17740    0.00129   2555     25      2629     12       2.8,I,1,1.1,124,135,1.09,0.207,2.051,0.024,0.17925,0.00116,2.056,0.024,0.17740,0.00129,2555,25,2629,12,2.8
222724,222724.1,222724.1.pdf,STRICT_20COL,I       6      6.1       147     44        0.30     0.017     1.966    0.022     0.17817      0.00107   1.967    0.022     0.17802    0.00108   2650     24      2635     10       -0.6,I,6,6.1,147,44,0.30,0.017,1.966,0.022,0.17817,0.00107,1.967,0.022,0.17802,0.00108,2650,24,2635,10,-0.6
222724,222724.1,222724.1.pdf,STRICT_20COL,I       4      4.1       120     252       2.10     0.978     2.557    0.050     0.18772      0.00133   2.582    0.051     0.17899    0.00214   2110     36      2644     20       20.2,I,4,4.1,120,252,2.10,0.978,2.557,0.050,0.18772,0.00133,2.582,0.051,0.17899,0.00214,2110,36,2644,20,20.2
222724,222724.1,222724.1.pdf,STRICT_20COL,I       5      5.1        53     83        1.57     0.646     2.368    0.038     0.18481      0.00178   2.384    0.038     0.17905    0.00233   2258     31      2644     22       14.6,I,5,5.1,53,83,1.57,0.646,2.368,0.038,0.18481,0.00178,2.384,0.038,0.17905,0.00233,2258,31,2644,22,14.6
222724,222724.1,222724.1.pdf,STRICT_20COL,I       9      9.1       105     109       1.03     -0.045    2.051    0.026     0.17919      0.00125   2.050    0.026     0.17959    0.00129   2561     27      2649     12       3.3,I,9,9.1,105,109,1.03,-0.045,2.051,0.026,0.17919,0.00125,2.050,0.026,0.17959,0.00129,2561,27,2649,12,3.3
222724,222724.1,222724.1.pdf,STRICT_20COL,I       13     3.2       129     243       1.88     0.424     2.183    0.025     0.18365      0.00122   2.193    0.025     0.17987    0.00148   2422     23      2652     14       8.6,I,13,3.2,129,243,1.88,0.424,2.183,0.025,0.18365,0.00122,2.193,0.025,0.17987,0.00148,2422,23,2652,14,8.6
222724,222724.1,222724.1.pdf,STRICT_20COL,I       10    10.1       160     219       1.37     0.695     2.326    0.025     0.18649      0.00113   2.342    0.025     0.18030    0.00161   2292     21      2656     15       13.7,I,10,10.1,160,219,1.37,0.695,2.326,0.025,0.18649,0.00113,2.342,0.025,0.18030,0.00161,2292,21,2656,15,13.7
222724,222724.1,222724.1.pdf,STRICT_20COL,I       12     6.2       166     58        0.35     -0.028    2.025    0.021     0.18017      0.00099   2.024    0.021     0.18041    0.00101   2588     23      2657     9        2.6,I,12,6.2,166,58,0.35,-0.028,2.025,0.021,0.18017,0.00099,2.024,0.021,0.18041,0.00101,2588,23,2657,9,2.6
222724,222724.1,222724.1.pdf,STRICT_20COL,I       3      3.1        83     74        0.90     0.171     2.002    0.027     0.18213      0.00143   2.006    0.028     0.18060    0.00156   2608     30      2658     14       1.9,I,3,3.1,83,74,0.90,0.171,2.002,0.027,0.18213,0.00143,2.006,0.028,0.18060,0.00156,2608,30,2658,14,1.9
222724,222724.1,222724.1.pdf,STRICT_20COL,I       7      7.1       121     82        0.68     0.246     2.257    0.027     0.18310      0.00128   2.262    0.027     0.18090    0.00145   2360     24      2661     13       11.3,I,7,7.1,121,82,0.68,0.246,2.257,0.027,0.18310,0.00128,2.262,0.027,0.18090,0.00145,2360,24,2661,13,11.3
222724,222724.1,222724.1.pdf,STRICT_20COL,X        8      8.1        82     67        0.81     0.059     1.982    0.028     0.18629      0.00150   1.983    0.028     0.18576    0.00154   2632     30      2705     14       2.7,X,8,8.1,82,67,0.81,0.059,1.982,0.028,0.18629,0.00150,1.983,0.028,0.18576,0.00154,2632,30,2705,14,2.7
222724,222724.1,222724.1.pdf,STRICT_20COL,P        2      2.1       115     101       0.88     0.452     2.050    0.025     0.17938      0.00120   2.059    0.025     0.17535    0.00148   2552     26      2609     14       2.2,P,2,2.1,115,101,0.88,0.452,2.050,0.025,0.17938,0.00120,2.059,0.025,0.17535,0.00148,2552,26,2609,14,2.2
222724,222724.1,222724.1.pdf,STRICT_20COL,D        11     11.1      189     185       0.98     0.275     1.984    0.020    0.20092       0.00100   1.990    0.020     0.19847    0.00113   2625     22      2814     9        6.7,D,11,11.1,189,185,0.98,0.275,1.984,0.020,0.20092,0.00100,1.990,0.020,0.19847,0.00113,2625,22,2814,9,6.7
225756,225756.1,225756.1.pdf,STRICT_20COL,Y         4      4.1        86     102       1.18      0.224     2.135    0.020    0.16183       0.00089   2.139    0.020     0.15984     0.00102   2472     20     2454     11       -0.8,Y,4,4.1,86,102,1.18,0.224,2.135,0.020,0.16183,0.00089,2.139,0.020,0.15984,0.00102,2472,20,2454,11,-0.8
225756,225756.1,225756.1.pdf,STRICT_20COL,S         29    29.1       187     78        0.42      0.060     2.167    0.017    0.16154       0.00061   2.168    0.017     0.16100    0.00063    2445     16     2466     7        0.9,S,29,29.1,187,78,0.42,0.060,2.167,0.017,0.16154,0.00061,2.168,0.017,0.16100,0.00063,2445,16,2466,7,0.9
225756,225756.1,225756.1.pdf,STRICT_20COL,S         53    53.1       137     86        0.63      0.067     2.162    0.023    0.16170       0.00076   2.163    0.023     0.16110    0.00079    2449     22     2467     8        0.7,S,53,53.1,137,86,0.63,0.067,2.162,0.023,0.16170,0.00076,2.163,0.023,0.16110,0.00079,2449,22,2467,8,0.7
225756,225756.1,225756.1.pdf,STRICT_20COL,S         54    54.1       210     154       0.73      0.040     2.173    0.021    0.16146       0.00059   2.174    0.021     0.16110    0.00061    2440     20     2467     6        1.1,S,54,54.1,210,154,0.73,0.040,2.173,0.021,0.16146,0.00059,2.174,0.021,0.16110,0.00061,2440,20,2467,6,1.1
225756,225756.1,225756.1.pdf,STRICT_20COL,S         31    31.1       209     91        0.44      0.052     2.177    0.037    0.16163       0.00060   2.178    0.037     0.16117    0.00062    2435     35     2468     6        1.3,S,31,31.1,209,91,0.44,0.052,2.177,0.037,0.16163,0.00060,2.178,0.037,0.16117,0.00062,2435,35,2468,6,1.3
